V,Cr,Ti,W,Zr,phases,slice_V,slice_Zr,temperature_k
0.85,0.045,0.035,0.065,0.005,"{""BCC_B2#1"": 0.9898063986709623, ""C15_LAVES#1"": 0.006034780099742555, ""FCC_L12#1"": 0.0007042460113102419, ""HCP_A3#2"": 0.0026158674003947677, ""ZRO2_MONO#1"": 0.0008387078175899797}",0.85,0.005,773.0
0.85,0.045,0.04,0.06,0.005,"{""BCC_B2#1"": 0.9898357785252958, ""C15_LAVES#1"": 0.0060404801369971246, ""FCC_L12#1"": 0.0006968514866968259, ""HCP_A3#2"": 0.002597787408264799, ""ZRO2_MONO#1"": 0.0008291024427453988}",0.85,0.005,773.0
0.85,0.045,0.045,0.055,0.005,"{""BCC_B2#1"": 0.9898749289563422, ""C15_LAVES#1"": 0.006036422247402757, ""FCC_L12#1"": 0.0006894534849315614, ""HCP_A3#2"": 0.0025797194636984636, ""ZRO2_MONO#1"": 0.000819475847625038}",0.85,0.005,773.0
0.85,0.045,0.05,0.05,0.005,"{""BCC_B2#1"": 0.9882882379136094, ""C15_LAVES#1"": 0.006803593597160111, ""FCC_L12#1"": 0.0006822269511797984, ""HCP_A3#1"": 0.0025639095624879343, ""HCP_A3#2"": 0.0016620319755624067}",0.85,0.005,773.0
0.85,0.045,0.055,0.045,0.005,"{""BCC_B2#1"": 0.9883591025812772, ""C15_LAVES#1"": 0.006768370708601479, ""FCC_L12#1"": 0.0006748114674852576, ""HCP_A3#1"": 0.0025455992899145095, ""HCP_A3#2"": 0.001652115952721552}",0.85,0.005,773.0
0.85,0.045,0.06,0.04,0.005,"{""BCC_B2#1"": 0.9884417878283535, ""C15_LAVES#1"": 0.006720479983869783, ""FCC_L12#1"": 0.0006673904887368765, ""HCP_A3#1"": 0.002527272283568197, ""HCP_A3#2"": 0.0016430694154717328}",0.85,0.005,773.0
0.85,0.045,0.065,0.035,0.005,"{""BCC_B2#1"": 0.9885374709514091, ""C15_LAVES#1"": 0.006658774586606558, ""FCC_L12#1"": 0.000659963346728461, ""HCP_A3#1"": 0.0025089135692234377, ""HCP_A3#2"": 0.0016348775460326593}",0.85,0.005,773.0
0.85,0.045,0.07,0.03,0.005,"{""BCC_B2#1"": 0.9886474887510502, ""C15_LAVES#1"": 0.00658195501137862, ""FCC_L12#1"": 0.0006525293597910234, ""HCP_A3#1"": 0.002490509689308776, ""HCP_A3#2"": 0.0016275171884710849}",0.85,0.005,773.0
0.85,0.045,0.075,0.025,0.005,"{""BCC_B2#1"": 0.9887733548561579, ""C15_LAVES#1"": 0.006488553946707465, ""FCC_L12#1"": 0.0006450878328666167, ""HCP_A3#1"": 0.002472048140724963, ""HCP_A3#2"": 0.0016209552235433634}",0.85,0.005,773.0
0.85,0.045,0.08,0.02,0.005,"{""BCC_B2#1"": 0.9889167807789614, ""C15_LAVES#1"": 0.00637691826924469, ""FCC_L12#1"": 0.000637638057347585, ""HCP_A3#1"": 0.0024535170214680583, ""HCP_A3#2"": 0.001615145872978131}",0.85,0.005,773.0
0.85,0.045,0.085,0.015,0.005,"{""BCC_B2#1"": 0.9890797007956774, ""C15_LAVES#1"": 0.006245188463549805, ""FCC_L12#1"": 0.0006301793107577256, ""HCP_A3#1"": 0.0024349047854843376, ""HCP_A3#2"": 0.0016100266445306897}",0.85,0.005,773.0
0.85,0.045,0.09,0.01,0.005,"{""BCC_B2#1"": 0.9892643011219173, ""C15_LAVES#1"": 0.006091275540238478, ""FCC_L12#1"": 0.000622710856238539, ""HCP_A3#1"": 0.0016055124284926445, ""HCP_A3#2"": 0.0024162000531126842}",0.85,0.005,773.0
0.85,0.045,0.095,0.005,0.005,"{""BCC_B2#1"": 0.9894730541865527, ""C15_LAVES#1"": 0.005912835420864468, ""FCC_L12#1"": 0.0006152319418554733, ""HCP_A3#1"": 0.0016014870033963678, ""HCP_A3#2"": 0.002397391447331192}",0.85,0.005,773.0
0.85,0.045,0.1,0.0,0.005,"{""BCC_B2#1"": 0.9897087591851872, ""C15_LAVES#1"": 0.005707240720074703, ""FCC_L12#1"": 0.0006077417995424236, ""HCP_A3#1"": 0.0015977908582115363, ""HCP_A3#2"": 0.0023784674369841693}",0.85,0.005,773.0
0.85,0.05,0.0,0.095,0.005,"{""BCC_B2#1"": 0.9897014166180372, ""C15_LAVES#1"": 0.005960066901710481, ""FCC_L12#1"": 0.0007467692792302596, ""HCP_A3#2"": 0.0026952991351084474, ""ZRO2_MONO#1"": 0.0008964480659136718}",0.85,0.005,773.0
0.85,0.05,0.005,0.09,0.005,"{""BCC_B2#1"": 0.9896746179362204, ""C15_LAVES#1"": 0.006022186432428677, ""FCC_L12#1"": 0.0007393894202529287, ""HCP_A3#2"": 0.002676907725270091, ""ZRO2_MONO#1"": 0.0008868984858274908}",0.85,0.005,773.0
0.85,0.05,0.01,0.085,0.005,"{""BCC_B2#1"": 0.9896538184414655, ""C15_LAVES#1"": 0.006078222900968777, ""FCC_L12#1"": 0.0007320112433693263, ""HCP_A3#2"": 0.002658601676428553, ""ZRO2_MONO#1"": 0.0008773457377679274}",0.85,0.005,773.0
0.85,0.05,0.015,0.08,0.005,"{""BCC_B2#1"": 0.9896394248564889, ""C15_LAVES#1"": 0.006127784099295662, ""FCC_L12#1"": 0.0007246340314610509, ""HCP_A3#2"": 0.002640368049375422, ""ZRO2_MONO#1"": 0.0008677889633790151}",0.85,0.005,773.0
0.85,0.05,0.02,0.075,0.005,"{""BCC_B2#1"": 0.9896318753466182, ""C15_LAVES#1"": 0.0061704464326013606, ""FCC_L12#1"": 0.0007172570771043619, ""HCP_A3#2"": 0.002622194172256138, ""ZRO2_MONO#1"": 0.0008582269714199017}",0.85,0.005,773.0
0.85,0.05,0.025,0.07,0.005,"{""BCC_B2#1"": 0.9896316473844121, ""C15_LAVES#1"": 0.006205747148757431, ""FCC_L12#1"": 0.0007098796806060949, ""HCP_A3#2"": 0.0026040676958692744, ""ZRO2_MONO#1"": 0.0008486580903550835}",0.85,0.005,773.0
0.85,0.05,0.03,0.065,0.005,"{""BCC_B2#1"": 0.9896392662217752, ""C15_LAVES#1"": 0.006233176034831599, ""FCC_L12#1"": 0.000702501147956377, ""HCP_A3#2"": 0.0025859766427599627, ""ZRO2_MONO#1"": 0.0008390799526766361}",0.85,0.005,773.0
0.85,0.05,0.035,0.06,0.005,"{""BCC_B2#1"": 0.9896553140330747, ""C15_LAVES#1"": 0.006252166548837124, ""FCC_L12#1"": 0.0006951207887558122, ""HCP_A3#2"": 0.002567909450332805, ""ZRO2_MONO#1"": 0.000829489178999628}",0.85,0.005,773.0
0.85,0.05,0.04,0.055,0.005,"{""BCC_B2#1"": 0.9896804401939685, ""C15_LAVES#1"": 0.0062620863396988585, ""FCC_L12#1"": 0.000687737914399448, ""HCP_A3#2"": 0.0025498550089685917, ""ZRO2_MONO#1"": 0.0008198805429642424}",0.85,0.005,773.0
0.85,0.05,0.045,0.05,0.005,"{""BCC_B2#1"": 0.9894030454060591, ""C15_LAVES#1"": 0.006412230078987258, ""FCC_L12#1"": 0.0006803829450655644, ""HCP_A3#1"": 0.002532186699802726, ""HCP_A3#2"": 0.000316845745603666, ""ZRO2_MONO#1"": 0.0006553091244819405}",0.85,0.005,773.0
0.85,0.05,0.05,0.045,0.005,"{""BCC_B2#1"": 0.9881392969381375, ""C15_LAVES#1"": 0.007027029845774198, ""FCC_L12#1"": 0.0006731173345913996, ""HCP_A3#1"": 0.0025155989454243182, ""HCP_A3#2"": 0.0016449569360726013}",0.85,0.005,773.0
0.85,0.05,0.055,0.04,0.005,"{""BCC_B2#1"": 0.9882057392560224, ""C15_LAVES#1"": 0.006995939666838676, ""FCC_L12#1"": 0.0006657145411765804, ""HCP_A3#1"": 0.002497332952976503, ""HCP_A3#2"": 0.0016352735829857465}",0.85,0.005,773.0
0.85,0.05,0.06,0.035,0.005,"{""BCC_B2#1"": 0.9882839565357329, ""C15_LAVES#1"": 0.006952223186319426, ""FCC_L12#1"": 0.0006583065129548059, ""HCP_A3#1"": 0.0024790373860831536, ""HCP_A3#2"": 0.0016264763789098965}",0.85,0.005,773.0
0.85,0.05,0.065,0.03,0.005,"{""BCC_B2#1"": 0.9883751217027653, ""C15_LAVES#1"": 0.006894740834736906, ""FCC_L12#1"": 0.0006508925813336569, ""HCP_A3#1"": 0.0024606984528999145, ""HCP_A3#2"": 0.001618546428264242}",0.85,0.005,773.0
0.85,0.05,0.07,0.025,0.005,"{""BCC_B2#1"": 0.9884805700388254, ""C15_LAVES#1"": 0.006822198349928411, ""FCC_L12#1"": 0.0006434720643159695, ""HCP_A3#1"": 0.0024423035318000864, ""HCP_A3#2"": 0.0016114560151302398}",0.85,0.005,773.0
0.85,0.05,0.075,0.02,0.005,"{""BCC_B2#1"": 0.9886018182422815, ""C15_LAVES#1"": 0.006733130200769412, ""FCC_L12#1"": 0.0006360442660506455, ""HCP_A3#1"": 0.002423840773184807, ""HCP_A3#2"": 0.001605166517713753}",0.85,0.005,773.0
0.85,0.05,0.08,0.015,0.005,"{""BCC_B2#1"": 0.9887405872371177, ""C15_LAVES#1"": 0.006625880282838961, ""FCC_L12#1"": 0.0006286084762340663, ""HCP_A3#1"": 0.0024052988379451717, ""HCP_A3#2"": 0.0015996251658640392}",0.85,0.005,773.0
0.85,0.05,0.085,0.01,0.005,"{""BCC_B2#1"": 0.9888988289936712, ""C15_LAVES#1"": 0.006498580060437986, ""FCC_L12#1"": 0.0006211639693921589, ""HCP_A3#1"": 0.0015947602724105325, ""HCP_A3#2"": 0.0023866667040879116}",0.85,0.005,773.0
0.85,0.05,0.09,0.005,0.005,"{""BCC_B2#1"": 0.9890787579759847, ""C15_LAVES#1"": 0.006349124160273958, ""FCC_L12#1"": 0.0006137100039843442, ""HCP_A3#1"": 0.0015904743544811692, ""HCP_A3#2"": 0.0023679335052758876}",0.85,0.005,773.0
0.85,0.05,0.095,0.0,0.005,"{""BCC_B2#1"": 0.9892828881753349, ""C15_LAVES#1"": 0.006175143347031759, ""FCC_L12#1"": 0.0006062458213072811, ""HCP_A3#1"": 0.001586634276173209, ""HCP_A3#2"": 0.0023490883801527856}",0.85,0.005,773.0
0.85,0.055,0.0,0.09,0.005,"{""BCC_B2#1"": 0.9895982896918161, ""C15_LAVES#1"": 0.006125853529020806, ""FCC_L12#1"": 0.0007378333637240844, ""HCP_A3#2"": 0.0026508093978265144, ""ZRO2_MONO#1"": 0.0008872140176122036}",0.85,0.005,773.0
0.85,0.055,0.005,0.085,0.005,"{""BCC_B2#1"": 0.9895670693506952, ""C15_LAVES#1"": 0.006192321121906392, ""FCC_L12#1"": 0.0007304598580628385, ""HCP_A3#2"": 0.002632484477148051, ""ZRO2_MONO#1"": 0.0008776651921876963}",0.85,0.005,773.0
0.85,0.055,0.01,0.08,0.005,"{""BCC_B2#1"": 0.9895420467850624, ""C15_LAVES#1"": 0.00625250970049854, ""FCC_L12#1"": 0.0007230884484523272, ""HCP_A3#2"": 0.002614241973441097, ""ZRO2_MONO#1"": 0.000868113092545717}",0.85,0.005,773.0
0.85,0.055,0.015,0.075,0.005,"{""BCC_B2#1"": 0.9895236203893841, ""C15_LAVES#1"": 0.006306036678050941, ""FCC_L12#1"": 0.0007157183699108929, ""HCP_A3#2"": 0.0025960678289213193, ""ZRO2_MONO#1"": 0.0008585567337325862}",0.85,0.005,773.0
0.85,0.055,0.02,0.07,0.005,"{""BCC_B2#1"": 0.9895122170837328, ""C15_LAVES#1"": 0.006352490994765667, ""FCC_L12#1"": 0.000708348874884376, ""HCP_A3#2"": 0.0025779483181606008, ""ZRO2_MONO#1"": 0.0008489947284565511}",0.85,0.005,773.0
0.85,0.055,0.025,0.065,0.005,"{""BCC_B2#1"": 0.9895083010231636, ""C15_LAVES#1"": 0.006391424535414257, ""FCC_L12#1"": 0.0007009792303917951, ""HCP_A3#2"": 0.0025598701053246883, ""ZRO2_MONO#1"": 0.000839425105705679}",0.85,0.005,773.0
0.85,0.055,0.03,0.06,0.005,"{""BCC_B2#1"": 0.9895123828420742, ""C15_LAVES#1"": 0.006422343103826663, ""FCC_L12#1"": 0.0006936087150981922, ""HCP_A3#2"": 0.0025418202940131773, ""ZRO2_MONO#1"": 0.0008298450449878182}",0.85,0.005,773.0
0.85,0.055,0.035,0.055,0.005,"{""BCC_B2#1"": 0.989525029892593, ""C15_LAVES#1"": 0.006444696889555957, ""FCC_L12#1"": 0.0006862366166459297, ""HCP_A3#2"": 0.002523786470855466, ""ZRO2_MONO#1"": 0.0008202501303495082}",0.85,0.005,773.0
0.85,0.055,0.04,0.05,0.005,"{""BCC_B2#1"": 0.9895468752683023, ""C15_LAVES#1"": 0.006457870573098523, ""FCC_L12#1"": 0.000678862227808604, ""HCP_A3#2"": 0.0025057567378286866, ""ZRO2_MONO#1"": 0.0008106351929618393}",0.85,0.005,773.0
0.85,0.055,0.045,0.045,0.005,"{""BCC_B2#1"": 0.9879623781168508, ""C15_LAVES#1"": 0.007238319919898457, ""FCC_L12#1"": 0.000671630487881473, ""HCP_A3#1"": 0.0024894159639442903, ""HCP_A3#2"": 0.0016382555114248776}",0.85,0.005,773.0
0.85,0.055,0.05,0.04,0.005,"{""BCC_B2#1"": 0.9880147661391615, ""C15_LAVES#1"": 0.007221878073492291, ""FCC_L12#1"": 0.000664241295822998, ""HCP_A3#1"": 0.0024712047956846135, ""HCP_A3#2"": 0.0016279096958387654}",0.85,0.005,773.0
0.85,0.055,0.055,0.035,0.005,"{""BCC_B2#1"": 0.9880779533469669, ""C15_LAVES#1"": 0.007193750230697759, ""FCC_L12#1"": 0.0006568477167120284, ""HCP_A3#1"": 0.0024529673514392114, ""HCP_A3#2"": 0.001618481354184332}",0.85,0.005,773.0
0.85,0.055,0.06,0.03,0.005,"{""BCC_B2#1"": 0.9881529647511167, ""C15_LAVES#1"": 0.007152941402421838, ""FCC_L12#1"": 0.0006494490926539262, ""HCP_A3#1"": 0.0024346889711944673, ""HCP_A3#2"": 0.0016099557826131064}",0.85,0.005,773.0
0.85,0.055,0.065,0.025,0.005,"{""BCC_B2#1"": 0.98824097505977, ""C15_LAVES#1"": 0.007098313422699694, ""FCC_L12#1"": 0.0006420447535084864, ""HCP_A3#1"": 0.0024163564818999446, ""HCP_A3#2"": 0.0016023102821217025}",0.85,0.005,773.0
0.85,0.055,0.07,0.02,0.005,"{""BCC_B2#1"": 0.9883433254992633, ""C15_LAVES#1"": 0.007028570133414834, ""FCC_L12#1"": 0.0006346340161497727, ""HCP_A3#1"": 0.002397957706206377, ""HCP_A3#2"": 0.0015955126449658757}",0.85,0.005,773.0
0.85,0.055,0.075,0.015,0.005,"{""BCC_B2#1"": 0.9884615445205889, ""C15_LAVES#1"": 0.006942239521649966, ""FCC_L12#1"": 0.0006272161835524844, ""HCP_A3#1"": 0.00237948116263241, ""HCP_A3#2"": 0.0015895186115763762}",0.85,0.005,773.0
0.85,0.055,0.08,0.01,0.005,"{""BCC_B2#1"": 0.9885973723675515, ""C15_LAVES#1"": 0.006837653186744195, ""FCC_L12#1"": 0.0006197905437799748, ""HCP_A3#1"": 0.0015842680441086284, ""HCP_A3#2"": 0.0023609158578156127}",0.85,0.005,773.0
0.85,0.055,0.085,0.005,0.005,"{""BCC_B2#1"": 0.988752789915633, ""C15_LAVES#1"": 0.006712923226103875, ""FCC_L12#1"": 0.0006123563688759599, ""HCP_A3#1"": 0.0015796793675664814, ""HCP_A3#2"": 0.0023422511218208638}",0.85,0.005,773.0
0.85,0.055,0.09,0.0,0.005,"{""BCC_B2#1"": 0.9889300525381839, ""C15_LAVES#1"": 0.006565916495981245, ""FCC_L12#1"": 0.000604912913599224, ""HCP_A3#1"": 0.0015756415921143315, ""HCP_A3#2"": 0.002323476460121212}",0.85,0.005,773.0
0.85,0.06,0.0,0.085,0.005,"{""BCC_B2#1"": 0.9895073067451755, ""C15_LAVES#1"": 0.0062762333700159155, ""FCC_L12#1"": 0.000729111566020292, ""HCP_A3#2"": 0.0026093733655435138, ""ZRO2_MONO#1"": 0.0008779749532449808}",0.85,0.005,773.0
0.85,0.06,0.005,0.08,0.005,"{""BCC_B2#1"": 0.9894721513926906, ""C15_LAVES#1"": 0.006346569714713072, ""FCC_L12#1"": 0.0007217420852808358, ""HCP_A3#2"": 0.0025911105869878635, ""ZRO2_MONO#1"": 0.0008684262203277233}",0.85,0.005,773.0
0.85,0.06,0.01,0.075,0.005,"{""BCC_B2#1"": 0.9894434273158056, ""C15_LAVES#1"": 0.006410395829361662, ""FCC_L12#1"": 0.0007143751257502047, ""HCP_A3#2"": 0.0025729277582381286, ""ZRO2_MONO#1"": 0.0008588739708443825}",0.85,0.005,773.0
0.85,0.06,0.015,0.07,0.005,"{""BCC_B2#1"": 0.9894215273889615, ""C15_LAVES#1"": 0.006467336057614491, ""FCC_L12#1"": 0.0007070098606180038, ""HCP_A3#2"": 0.0025548096409743577, ""ZRO2_MONO#1"": 0.000849317051831599}",0.85,0.005,773.0
0.85,0.06,0.02,0.065,0.005,"{""BCC_B2#1"": 0.9894068699928321, ""C15_LAVES#1"": 0.00651698928371029, ""FCC_L12#1"": 0.0006996454905323111, ""HCP_A3#2"": 0.0025367414107741663, ""ZRO2_MONO#1"": 0.0008397538221512193}",0.85,0.005,773.0
0.85,0.06,0.025,0.06,0.005,"{""BCC_B2#1"": 0.9893999087749777, ""C15_LAVES#1"": 0.006558919341305577, ""FCC_L12#1"": 0.0006922812394871138, ""HCP_A3#2"": 0.002518708714337927, ""ZRO2_MONO#1"": 0.0008301819298913669}",0.85,0.005,773.0
0.85,0.06,0.03,0.055,0.005,"{""BCC_B2#1"": 0.9894011428256972, ""C15_LAVES#1"": 0.006592645119148995, ""FCC_L12#1"": 0.0006849163506956769, ""HCP_A3#2"": 0.0025006977184946935, ""ZRO2_MONO#1"": 0.0008205979859633939}",0.85,0.005,773.0
0.85,0.06,0.035,0.05,0.005,"{""BCC_B2#1"": 0.9894111277451428, ""C15_LAVES#1"": 0.006617630301985757, ""FCC_L12#1"": 0.0006775500828186709, ""HCP_A3#2"": 0.0024826951523145373, ""ZRO2_MONO#1"": 0.0008109967177378639}",0.85,0.005,773.0
0.85,0.06,0.04,0.045,0.005,"{""BCC_B2#1"": 0.9894304854422928, ""C15_LAVES#1"": 0.006633272759270454, ""FCC_L12#1"": 0.0006701817050583573, ""HCP_A3#2"": 0.002464688336849996, ""ZRO2_MONO#1"": 0.000801371756528688}",0.85,0.005,773.0
0.85,0.06,0.045,0.04,0.005,"{""BCC_B2#1"": 0.9878595080921777, ""C15_LAVES#1"": 0.0074084704553863704, ""FCC_L12#1"": 0.0006629400367826089, ""HCP_A3#1"": 0.002448075550349481, ""HCP_A3#2"": 0.0016210058653041842}",0.85,0.005,773.0
0.85,0.06,0.05,0.035,0.005,"{""BCC_B2#1"": 0.9879094720048399, ""C15_LAVES#1"": 0.0073941630219251635, ""FCC_L12#1"": 0.00065555719370534, ""HCP_A3#1"": 0.0024298931033057097, ""HCP_A3#2"": 0.0016109146762240682}",0.85,0.005,773.0
0.85,0.06,0.055,0.03,0.005,"{""BCC_B2#1"": 0.9879703573857351, ""C15_LAVES#1"": 0.007368037880932952, ""FCC_L12#1"": 0.0006481701002200012, ""HCP_A3#1"": 0.002411673326146176, ""HCP_A3#2"": 0.0016017613069657696}",0.85,0.005,773.0
0.85,0.06,0.06,0.025,0.005,"{""BCC_B2#1"": 0.9880431936215861, ""C15_LAVES#1"": 0.00732909844868951, ""FCC_L12#1"": 0.0006407780939711014, ""HCP_A3#1"": 0.0023934020450272066, ""HCP_A3#2"": 0.001593527790725907}",0.85,0.005,773.0
0.85,0.06,0.065,0.02,0.005,"{""BCC_B2#1"": 0.9881291634977044, ""C15_LAVES#1"": 0.0072762019218509015, ""FCC_L12#1"": 0.0006333805016877559, ""HCP_A3#1"": 0.0023750663774049917, ""HCP_A3#2"": 0.0015861877013522013}",0.85,0.005,773.0
0.85,0.06,0.07,0.015,0.005,"{""BCC_B2#1"": 0.9882296216334129, ""C15_LAVES#1"": 0.007208043123810325, ""FCC_L12#1"": 0.0006259766378942689, ""HCP_A3#1"": 0.0023566543574414, ""HCP_A3#2"": 0.0015797042474409648}",0.85,0.005,773.0
0.85,0.06,0.075,0.01,0.005,"{""BCC_B2#1"": 0.9883461168247685, ""C15_LAVES#1"": 0.007123135427010519, ""FCC_L12#1"": 0.000618565803536546, ""HCP_A3#1"": 0.0023381546977713583, ""HCP_A3#2"": 0.001574027246913287}",0.85,0.005,773.0
0.85,0.06,0.08,0.005,0.005,"{""BCC_B2#1"": 0.9884804184316764, ""C15_LAVES#1"": 0.007019789011780429, ""FCC_L12#1"": 0.0006111472845684137, ""HCP_A3#1"": 0.0015690886579090711, ""HCP_A3#2"": 0.0023195566140656993}",0.85,0.005,773.0
0.85,0.06,0.085,0.0,0.005,"{""BCC_B2#1"": 0.988634547355954, ""C15_LAVES#1"": 0.0068960864854970385, ""FCC_L12#1"": 0.0006037203504439929, ""HCP_A3#1"": 0.0015647961323018939, ""HCP_A3#2"": 0.002300849675803123}",0.85,0.005,773.0
0.85,0.065,0.0,0.08,0.005,"{""BCC_B2#1"": 0.9894259602382786, ""C15_LAVES#1"": 0.0064143423704265965, ""FCC_L12#1"": 0.0007205665994295949, ""HCP_A3#2"": 0.002570398373782936, ""ZRO2_MONO#1"": 0.0008687324180820978}",0.85,0.005,773.0
0.85,0.065,0.005,0.075,0.005,"{""BCC_B2#1"": 0.9893872892273748, ""C15_LAVES#1"": 0.0064881345295561875, ""FCC_L12#1"": 0.0007131992970854138, ""HCP_A3#2"": 0.002552193678503666, ""ZRO2_MONO#1"": 0.0008591832674801153}",0.85,0.005,773.0
0.85,0.065,0.01,0.07,0.005,"{""BCC_B2#1"": 0.9893553100902109, ""C15_LAVES#1"": 0.006555157894077041, ""FCC_L12#1"": 0.0007058349539215455, ""HCP_A3#2"": 0.0025340668300783895, ""ZRO2_MONO#1"": 0.0008496302317122582}",0.85,0.005,773.0
0.85,0.065,0.015,0.065,0.005,"{""BCC_B2#1"": 0.9893304126594663, ""C15_LAVES#1"": 0.006615041376609128, ""FCC_L12#1"": 0.0006984726680975363, ""HCP_A3#2"": 0.002516001350511578, ""ZRO2_MONO#1"": 0.0008400719453153852}",0.85,0.005,773.0
0.85,0.065,0.02,0.06,0.005,"{""BCC_B2#1"": 0.9893130091143443, ""C15_LAVES#1"": 0.006667391584512111, ""FCC_L12#1"": 0.0006911115776805385, ""HCP_A3#2"": 0.0024979812734756395, ""ZRO2_MONO#1"": 0.0008305064499875885}",0.85,0.005,773.0
0.85,0.065,0.025,0.055,0.005,"{""BCC_B2#1"": 0.9893035450217943, ""C15_LAVES#1"": 0.006711782002216626, ""FCC_L12#1"": 0.0006837508548217295, ""HCP_A3#2"": 0.0024799911989112832, ""ZRO2_MONO#1"": 0.0008209309222561091}",0.85,0.005,773.0
0.85,0.065,0.03,0.05,0.005,"{""BCC_B2#1"": 0.9893025109945587, ""C15_LAVES#1"": 0.006747742074443641, ""FCC_L12#1"": 0.0006763897003370889, ""HCP_A3#2"": 0.002462016339983353, ""ZRO2_MONO#1"": 0.0008113408906773161}",0.85,0.005,773.0
0.85,0.065,0.035,0.045,0.005,"{""BCC_B2#1"": 0.9893104528153608, ""C15_LAVES#1"": 0.006774746087177683, ""FCC_L12#1"": 0.000669027337205007, ""HCP_A3#2"": 0.00244404255722788, ""ZRO2_MONO#1"": 0.000801731203028937}",0.85,0.005,773.0
0.85,0.065,0.04,0.04,0.005,"{""BCC_B2#1"": 0.9885640740281497, ""C15_LAVES#1"": 0.007161233756119887, ""FCC_L12#1"": 0.0006617215919550401, ""HCP_A3#1"": 0.0024266652206784514, ""HCP_A3#2"": 0.0007734546332109056, ""ZRO2_MONO#1"": 0.0004128507698858438}",0.85,0.005,773.0
0.85,0.065,0.045,0.035,0.005,"{""BCC_B2#1"": 0.987771449937807, ""C15_LAVES#1"": 0.007561119489211992, ""FCC_L12#1"": 0.000654411064637417, ""HCP_A3#1"": 0.0024092156117612785, ""HCP_A3#2"": 0.0016038038965821475}",0.85,0.005,773.0
0.85,0.065,0.05,0.03,0.005,"{""BCC_B2#1"": 0.9878197270617202, ""C15_LAVES#1"": 0.007548201859016113, ""FCC_L12#1"": 0.0006470324423045926, ""HCP_A3#1"": 0.0023910530011462708, ""HCP_A3#2"": 0.0015939856358126807}",0.85,0.005,773.0
0.85,0.065,0.055,0.025,0.005,"{""BCC_B2#1"": 0.987879107664353, ""C15_LAVES#1"": 0.00752327375437016, ""FCC_L12#1"": 0.0006396496592209662, ""HCP_A3#1"": 0.0023728427544874686, ""HCP_A3#2"": 0.0015851261675686758}",0.85,0.005,773.0
0.85,0.065,0.06,0.02,0.005,"{""BCC_B2#1"": 0.9879506307018974, ""C15_LAVES#1"": 0.007485331999001626, ""FCC_L12#1"": 0.000632262046722036, ""HCP_A3#1"": 0.0023545708867565105, ""HCP_A3#2"": 0.0015772043656223692}",0.85,0.005,773.0
0.85,0.065,0.065,0.015,0.005,"{""BCC_B2#1"": 0.9880354933422517, ""C15_LAVES#1"": 0.007433223091351353, ""FCC_L12#1"": 0.0006248689268499334, ""HCP_A3#1"": 0.002336224604040298, ""HCP_A3#2"": 0.0015701900355068123}",0.85,0.005,773.0
0.85,0.065,0.07,0.01,0.005,"{""BCC_B2#1"": 0.9881350709803967, ""C15_LAVES#1"": 0.007365625798240203, ""FCC_L12#1"": 0.0006174696105359602, ""HCP_A3#1"": 0.0023177920061997013, ""HCP_A3#2"": 0.001564041604627179}",0.85,0.005,773.0
0.85,0.065,0.075,0.005,0.005,"{""BCC_B2#1"": 0.9882509412561414, ""C15_LAVES#1"": 0.007281030888220313, ""FCC_L12#1"": 0.0006100633957571072, ""HCP_A3#1"": 0.001558702571628088, ""HCP_A3#2"": 0.002299261888252963}",0.85,0.005,773.0
0.85,0.065,0.08,0.0,0.005,"{""BCC_B2#1"": 0.9883849123573983, ""C15_LAVES#1"": 0.007177718173557966, ""FCC_L12#1"": 0.0006026495657025299, ""HCP_A3#1"": 0.0015540963191282224, ""HCP_A3#2"": 0.002280623584212717}",0.85,0.005,773.0
0.85,0.07,0.0,0.075,0.005,"{""BCC_B2#1"": 0.989352410215075, ""C15_LAVES#1"": 0.006542497579399355, ""FCC_L12#1"": 0.0007121690049510939, ""HCP_A3#2"": 0.0025334359086486326, ""ZRO2_MONO#1"": 0.0008594872919260028}",0.85,0.005,773.0
0.85,0.07,0.005,0.07,0.005,"{""BCC_B2#1"": 0.98931059421629, ""C15_LAVES#1"": 0.006619380535317271, ""FCC_L12#1"": 0.0007048024191682954, ""HCP_A3#2"": 0.0025152855402092566, ""ZRO2_MONO#1"": 0.000849937289014963}",0.85,0.005,773.0
0.85,0.07,0.01,0.065,0.005,"{""BCC_B2#1"": 0.9892757519990061, ""C15_LAVES#1"": 0.006689214666147785, ""FCC_L12#1"": 0.0006974392397471446, ""HCP_A3#2"": 0.0024972111904718788, ""ZRO2_MONO#1"": 0.0008403829046272494}",0.85,0.005,773.0
0.85,0.07,0.015,0.06,0.005,"{""BCC_B2#1"": 0.9892482725733603, ""C15_LAVES#1"": 0.006751631350924116, ""FCC_L12#1"": 0.0006900784779227685, ""HCP_A3#2"": 0.0024791950868413987, ""ZRO2_MONO#1"": 0.0008308225109516413}",0.85,0.005,773.0
0.85,0.07,0.02,0.055,0.005,"{""BCC_B2#1"": 0.9892285639752776, ""C15_LAVES#1"": 0.006806242981937022, ""FCC_L12#1"": 0.0006827191997021758, ""HCP_A3#2"": 0.002461220082354425, ""ZRO2_MONO#1"": 0.0008212537607283552}",0.85,0.005,773.0
